,exp_type,maltose_concentration,Technical_rep,supernatant,starch,exp_no,time,3997.907,3995.845,3993.783,3991.721,3989.659,3987.598,3985.536,3983.474,3981.412,3979.35,3977.288,3975.227,3973.165,3971.103,3969.041,3966.979,3964.917,3962.855,3960.794,3958.732,3956.67,3954.608,3952.546,3950.484,3948.423,3946.361,3944.299,3942.237,3940.175,3938.113,3936.052,3933.99,3931.928,3929.866,3927.804,3925.742,3923.68,3921.619,3919.557,3917.495,3915.433,3913.371,3911.31,3909.248,3907.186,3905.124,3903.062,3901,3898.938,3896.877,3894.815,3892.753,3890.691,3888.629,3886.567,3884.506,3882.444,3880.382,3878.32,3876.258,3874.196,3872.135,3870.073,3868.011,3865.949,3863.887,3861.825,3859.763,3857.702,3855.64,3853.578,3851.516,3849.454,3847.393,3845.331,3843.269,3841.207,3839.145,3837.083,3835.021,3832.959,3830.898,3828.836,3826.774,3824.712,3822.65,3820.589,3818.527,3816.465,3814.403,3812.341,3810.279,3808.218,3806.156,3804.094,3802.032,3799.97,3797.908,3795.846,3793.785,3791.723,3789.661,3787.599,3785.537,3783.475,3781.414,3779.352,3777.29,3775.228,3773.166,3771.104,3769.042,3766.981,3764.919,3762.857,3760.795,3758.733,3756.672,3754.61,3752.548,3750.486,3748.424,3746.362,3744.301,3742.239,3740.177,3738.115,3736.053,3733.991,3731.929,3729.868,3727.806,3725.744,3723.682,3721.62,3719.558,3717.497,3715.435,3713.373,3711.311,3709.249,3707.188,3705.125,3703.064,3701.002,3698.94,3696.878,3694.816,3692.755,3690.693,3688.631,3686.569,3684.507,3682.445,3680.384,3678.322,3676.26,3674.198,3672.136,3670.074,3668.012,3665.951,3663.889,3661.827,3659.765,3657.703,3655.641,3653.58,3651.518,3649.456,3647.394,3645.332,3643.27,3641.208,3639.147,3637.085,3635.023,3632.961,3630.899,3628.837,3626.776,3624.714,3622.652,3620.59,3618.528,3616.467,3614.405,3612.343,3610.281,3608.219,3606.157,3604.095,3602.034,3599.972,3597.91,3595.848,3593.786,3591.724,3589.663,3587.601,3585.539,3583.477,3581.415,3579.353,3577.292,3575.23,3573.168,3571.106,3569.044,3566.982,3564.92,3562.859,3560.797,3558.735,3556.673,3554.611,3552.55,3550.488,3548.426,3546.364,3544.302,3542.24,3540.178,3538.116,3536.055,3533.993,3531.931,3529.869,3527.807,3525.746,3523.684,3521.622,3519.56,3517.498,3515.436,3513.375,3511.313,3509.251,3507.189,3505.127,3503.065,3501.003,3498.942,3496.88,3494.818,3492.756,3490.694,3488.632,3486.571,3484.509,3482.447,3480.385,3478.323,3476.261,3474.199,3472.138,3470.076,3468.014,3465.952,3463.89,3461.829,3459.767,3457.705,3455.643,3453.581,3451.519,3449.458,3447.396,3445.334,3443.272,3441.21,3439.148,3437.086,3435.025,3432.963,3430.901,3428.839,3426.777,3424.715,3422.654,3420.592,3418.53,3416.468,3414.406,3412.344,3410.282,3408.221,3406.159,3404.097,3402.035,3399.973,3397.912,3395.85,3393.788,3391.726,3389.664,3387.602,3385.541,3383.479,3381.417,3379.355,3377.293,3375.231,3373.169,3371.108,3369.046,3366.984,3364.922,3362.86,3360.798,3358.737,3356.675,3354.613,3352.551,3350.489,3348.427,3346.365,3344.304,3342.242,3340.18,3338.118,3336.056,3333.994,3331.933,3329.871,3327.809,3325.747,3323.685,3321.624,3319.562,3317.5,3315.438,3313.376,3311.314,3309.252,3307.191,3305.129,3303.067,3301.005,3298.943,3296.881,3294.82,3292.758,3290.696,3288.634,3286.572,3284.51,3282.448,3280.387,3278.325,3276.263,3274.201,3272.139,3270.077,3268.016,3265.954,3263.892,3261.83,3259.768,3257.707,3255.645,3253.583,3251.521,3249.459,3247.397,3245.335,3243.273,3241.212,3239.15,3237.088,3235.026,3232.964,3230.903,3228.841,3226.779,3224.717,3222.655,3220.593,3218.531,3216.47,3214.408,3212.346,3210.284,3208.222,3206.16,3204.099,3202.037,3199.975,3197.913,3195.851,3193.789,3191.728,3189.666,3187.604,3185.542,3183.48,3181.418,3179.356,3177.295,3175.233,3173.171,3171.109,3169.047,3166.986,3164.924,3162.862,3160.8,3158.738,3156.676,3154.615,3152.553,3150.491,3148.429,3146.367,3144.305,3142.243,3140.182,3138.12,3136.058,3133.996,3131.934,3129.872,3127.811,3125.749,3123.687,3121.625,3119.563,3117.501,3115.439,3113.378,3111.316,3109.254,3107.192,3105.13,3103.068,3101.007,3098.945,3096.883,3094.821,3092.759,3090.698,3088.635,3086.574,3084.512,3082.45,3080.388,3078.326,3076.265,3074.203,3072.141,3070.079,3068.017,3065.955,3063.894,3061.832,3059.77,3057.708,3055.646,3053.584,3051.522,3049.461,3047.399,3045.337,3043.275,3041.213,3039.151,3037.09,3035.028,3032.966,3030.904,3028.842,3026.781,3024.719,3022.657,3020.595,3018.533,3016.471,3014.409,3012.348,3010.286,3008.224,3006.162,3004.1,3002.038,2999.977,2997.915,2995.853,2993.791,2991.729,2989.667,2987.605,2985.544,2983.482,2981.42,2979.358,2977.296,2975.234,2973.173,2971.111,2969.049,2966.987,2964.925,2962.864,2960.802,2958.74,2956.678,2954.616,2952.554,2950.492,2948.43,2946.369,2944.307,2942.245,2940.183,2938.121,2936.06,2933.998,2931.936,2929.874,2927.812,2925.75,2923.688,2921.627,2919.565,2917.503,2915.441,2913.379,2911.317,2909.256,2907.194,2905.132,2903.07,2901.008,2898.946,2896.885,2894.823,2892.761,2890.699,2888.637,2886.575,2884.513,2882.452,2880.39,2878.328,2876.266,2874.204,2872.143,2870.081,2868.019,2865.957,2863.895,2861.833,2859.771,2857.71,2855.648,2853.586,2851.524,2849.462,2847.4,2845.339,2843.277,2841.215,2839.153,2837.091,2835.029,2832.968,2830.906,2828.844,2826.782,2824.72,2822.658,2820.596,2818.535,2816.473,2814.411,2812.349,2810.287,2808.225,2806.164,2804.102,2802.04,2799.978,2797.916,2795.854,2793.792,2791.731,2789.669,2787.607,2785.545,2783.483,2781.422,2779.36,2777.298,2775.236,2773.174,2771.112,2769.051,2766.989,2764.927,2762.865,2760.803,2758.741,2756.679,2754.618,2752.556,2750.494,2748.432,2746.37,2744.308,2742.247,2740.185,2738.123,2736.061,2733.999,2731.938,2729.875,2727.814,2725.752,2723.69,2721.628,2719.566,2717.505,2715.443,2713.381,2711.319,2709.257,2707.195,2705.134,2703.072,2701.01,2698.948,2696.886,2694.824,2692.762,2690.701,2688.639,2686.577,2684.515,2682.453,2680.391,2678.33,2676.268,2674.206,2672.144,2670.082,2668.021,2665.958,2663.897,2661.835,2659.773,2657.711,2655.649,2653.587,2651.526,2649.464,2647.402,2645.34,2643.278,2641.217,2639.155,2637.093,2635.031,2632.969,2630.907,2628.845,2626.784,2624.722,2622.66,2620.598,2618.536,2616.474,2614.413,2612.351,2610.289,2608.227,2606.165,2604.103,2602.042,2599.98,2597.918,2595.856,2593.794,2591.732,2589.67,2587.609,2585.547,2583.485,2581.423,2579.361,2577.3,2575.238,2573.176,2571.114,2569.052,2566.99,2564.928,2562.867,2560.805,2558.743,2556.681,2554.619,2552.557,2550.496,2548.434,2546.372,2544.31,2542.248,2540.186,2538.125,2536.063,2534.001,2531.939,2529.877,2527.815,2525.753,2523.692,2521.63,2519.568,2517.506,2515.444,2513.382,2511.321,2509.259,2507.197,2505.135,2503.073,2501.011,2498.949,2496.888,2494.826,2492.764,2490.702,2488.64,2486.579,2484.517,2482.455,2480.393,2478.331,2476.269,2474.208,2472.146,2470.084,2468.022,2465.96,2463.898,2461.836,2459.775,2457.713,2455.651,2453.589,2451.527,2449.465,2447.404,2445.342,2443.28,2441.218,2439.156,2437.094,2435.032,2432.971,2430.909,2428.847,2426.785,2424.723,2422.662,2420.6,2418.538,2416.476,2414.414,2412.352,2410.291,2408.229,2406.167,2404.105,2402.043,2399.981,2397.919,2395.858,2393.796,2391.734,2389.672,2387.61,2385.548,2383.487,2381.425,2379.363,2377.301,2375.239,2373.177,2371.115,2369.054,2366.992,2364.93,2362.868,2360.806,2358.744,2356.683,2354.621,2352.559,2350.497,2348.435,2346.374,2344.312,2342.25,2340.188,2338.126,2336.064,2334.002,2331.941,2329.879,2327.817,2325.755,2323.693,2321.631,2319.57,2317.508,2315.446,2313.384,2311.322,2309.26,2307.198,2305.137,2303.075,2301.013,2298.951,2296.889,2294.827,2292.766,2290.704,2288.642,2286.58,2284.518,2282.457,2280.395,2278.333,2276.271,2274.209,2272.147,2270.085,2268.024,2265.962,2263.9,2261.838,2259.776,2257.714,2255.653,2253.591,2251.529,2249.467,2247.405,2245.343,2243.281,2241.22,2239.158,2237.096,2235.034,2232.972,2230.91,2228.849,2226.787,2224.725,2222.663,2220.601,2218.539,2216.478,2214.416,2212.354,2210.292,2208.23,2206.168,2204.106,2202.045,2199.983,2197.921,2195.859,2193.797,2191.736,2189.674,2187.612,2185.55,2183.488,2181.426,2179.365,2177.303,2175.241,2173.179,2171.117,2169.055,2166.993,2164.932,2162.87,2160.808,2158.746,2156.684,2154.622,2152.561,2150.499,2148.437,2146.375,2144.313,2142.251,2140.189,2138.128,2136.066,2134.004,2131.942,2129.88,2127.819,2125.757,2123.695,2121.633,2119.571,2117.509,2115.448,2113.385,2111.324,2109.262,2107.2,2105.138,2103.076,2101.015,2098.953,2096.891,2094.829,2092.767,2090.705,2088.644,2086.582,2084.52,2082.458,2080.396,2078.334,2076.272,2074.211,2072.149,2070.087,2068.025,2065.963,2063.901,2061.84,2059.778,2057.716,2055.654,2053.592,2051.531,2049.469,2047.407,2045.345,2043.283,2041.221,2039.159,2037.098,2035.036,2032.974,2030.912,2028.85,2026.788,2024.727,2022.665,2020.603,2018.541,2016.479,2014.417,2012.355,2010.294,2008.232,2006.17,2004.108,2002.046,1999.984,1997.923,1995.861,1993.799,1991.737,1989.675,1987.613,1985.552,1983.49,1981.428,1979.366,1977.304,1975.242,1973.181,1971.119,1969.057,1966.995,1964.933,1962.871,1960.81,1958.748,1956.686,1954.624,1952.562,1950.5,1948.438,1946.377,1944.315,1942.253,1940.191,1938.129,1936.067,1934.006,1931.944,1929.882,1927.82,1925.758,1923.696,1921.635,1919.573,1917.511,1915.449,1913.387,1911.325,1909.264,1907.202,1905.14,1903.078,1901.016,1898.954,1896.892,1894.831,1892.769,1890.707,1888.645,1886.583,1884.521,1882.46,1880.398,1878.336,1876.274,1874.212,1872.15,1870.089,1868.027,1865.965,1863.903,1861.841,1859.779,1857.718,1855.656,1853.594,1851.532,1849.47,1847.408,1845.347,1843.285,1841.223,1839.161,1837.099,1835.037,1832.975,1830.914,1828.852,1826.79,1824.728,1822.666,1820.604,1818.543,1816.481,1814.419,1812.357,1810.295,1808.233,1806.172,1804.11,1802.048,1799.986,1797.924,1795.862,1793.801,1791.739,1789.677,1787.615,1785.553,1783.491,1781.429,1779.368,1777.306,1775.244,1773.182,1771.12,1769.058,1766.997,1764.935,1762.873,1760.811,1758.749,1756.687,1754.626,1752.564,1750.502,1748.44,1746.378,1744.316,1742.255,1740.193,1738.131,1736.069,1734.007,1731.945,1729.884,1727.822,1725.76,1723.698,1721.636,1719.574,1717.512,1715.451,1713.389,1711.327,1709.265,1707.203,1705.141,1703.08,1701.018,1698.956,1696.894,1694.832,1692.77,1690.709,1688.647,1686.585,1684.523,1682.461,1680.399,1678.338,1676.276,1674.214,1672.152,1670.09,1668.028,1665.966,1663.905,1661.843,1659.781,1657.719,1655.657,1653.595,1651.534,1649.472,1647.41,1645.348,1643.286,1641.224,1639.163,1637.101,1635.039,1632.977,1630.915,1628.853,1626.792,1624.73,1622.668,1620.606,1618.544,1616.482,1614.421,1612.359,1610.297,1608.235,1606.173,1604.111,1602.049,1599.988,1597.926,1595.864,1593.802,1591.74,1589.678,1587.617,1585.555,1583.493,1581.431,1579.369,1577.307,1575.246,1573.184,1571.122,1569.06,1566.998,1564.936,1562.875,1560.813,1558.751,1556.689,1554.627,1552.565,1550.504,1548.442,1546.38,1544.318,1542.256,1540.194,1538.132,1536.071,1534.009,1531.947,1529.885,1527.823,1525.761,1523.7,1521.638,1519.576,1517.514,1515.452,1513.39,1511.328,1509.267,1507.205,1505.143,1503.081,1501.019,1498.958,1496.896,1494.834,1492.772,1490.71,1488.648,1486.586,1484.525,1482.463,1480.401,1478.339,1476.277,1474.215,1472.154,1470.092,1468.03,1465.968,1463.906,1461.844,1459.783,1457.721,1455.659,1453.597,1451.535,1449.473,1447.411,1445.35,1443.288,1441.226,1439.164,1437.102,1435.041,1432.979,1430.917,1428.855,1426.793,1424.731,1422.669,1420.608,1418.546,1416.484,1414.422,1412.36,1410.298,1408.237,1406.175,1404.113,1402.051,1399.989,1397.927,1395.866,1393.804,1391.742,1389.68,1387.618,1385.556,1383.495,1381.433,1379.371,1377.309,1375.247,1373.185,1371.123,1369.062,1367,1364.938,1362.876,1360.814,1358.752,1356.691,1354.629,1352.567,1350.505,1348.443,1346.381,1344.32,1342.258,1340.196,1338.134,1336.072,1334.01,1331.948,1329.887,1327.825,1325.763,1323.701,1321.639,1319.578,1317.516,1315.454,1313.392,1311.33,1309.268,1307.206,1305.145,1303.083,1301.021,1298.959,1296.897,1294.835,1292.774,1290.712,1288.65,1286.588,1284.526,1282.464,1280.403,1278.341,1276.279,1274.217,1272.155,1270.093,1268.031,1265.97,1263.908,1261.846,1259.784,1257.722,1255.661,1253.599,1251.537,1249.475,1247.413,1245.351,1243.289,1241.228,1239.166,1237.104,1235.042,1232.98,1230.918,1228.857,1226.795,1224.733,1222.671,1220.609,1218.547,1216.485,1214.424,1212.362,1210.3,1208.238,1206.176,1204.115,1202.053,1199.991,1197.929,1195.867,1193.805,1191.743,1189.682,1187.62,1185.558,1183.496,1181.434,1179.372,1177.311,1175.249,1173.187,1171.125,1169.063,1167.001,1164.94,1162.878,1160.816,1158.754,1156.692,1154.63,1152.568,1150.507,1148.445,1146.383,1144.321,1142.259,1140.198,1138.136,1136.074,1134.012,1131.95,1129.888,1127.826,1125.765,1123.703,1121.641,1119.579,1117.517,1115.455,1113.394,1111.332,1109.27,1107.208,1105.146,1103.084,1101.022,1098.961,1096.899,1094.837,1092.775,1090.713,1088.651,1086.59,1084.528,1082.466,1080.404,1078.342,1076.28,1074.219,1072.157,1070.095,1068.033,1065.971,1063.909,1061.848,1059.786,1057.724,1055.662,1053.6,1051.538,1049.477,1047.415,1045.353,1043.291,1041.229,1039.167,1037.105,1035.044,1032.982,1030.92,1028.858,1026.796,1024.734,1022.673,1020.611,1018.549,1016.487,1014.425,1012.363,1010.302,1008.24,1006.178,1004.116,1002.054,999.9924,997.9305,995.8687,993.8069,991.7451,989.6832,987.6213,985.5595,983.4977,981.4359,979.374,977.3121,975.2503,973.1885,971.1266,969.0648,967.0029,964.9411,962.8793,960.8174,958.7556,956.6938,954.632,952.5701,950.5082,948.4464,946.3846,944.3228,942.2609,940.199,938.1372,936.0754,934.0135,931.9517,929.8898,927.828,925.7662,923.7043,921.6425,919.5807,917.5188,915.457,913.3951,911.3333,909.2715,907.2096,905.1478,903.0859,901.0241,898.9623,896.9005,894.8386,892.7767,890.7149,888.6531,886.5912,884.5294,882.4675,880.4057,878.3439,876.282,874.2202,872.1583,870.0965,868.0347,865.9728,863.911,861.8492,859.7873,857.7255,855.6636,853.6018,851.54,849.4781,847.4163,845.3544,843.2926,841.2308,839.1689,837.1071,835.0452,832.9834,830.9216,828.8597,826.7979,824.736,822.6742,820.6124,818.5505,816.4887,814.4269,812.365,810.3032,808.2413,806.1795,804.1177,802.0558,799.994,797.9321,795.8703,793.8085,791.7466,789.6848,787.6229,785.5611,783.4993,781.4374,779.3756,777.3137,775.2519,773.1901,771.1282,769.0664,767.0046,764.9427,762.8809,760.819,758.7572,756.6954,754.6335,752.5717,750.5098,748.448,746.3862,744.3243,742.2625,740.2006,738.1388,736.077,734.0151,731.9533,729.8914,727.8296,725.7678,723.7059,721.6441,719.5823,717.5204,715.4586,713.3967,711.3349,709.2731,707.2112,705.1494,703.0875,701.0257,698.9639,696.902,694.8401,692.7783,690.7165,688.6547,686.5928,684.531,682.4691,680.4073,678.3455,676.2836,674.2218,672.1599,670.0981,668.0363,665.9744,663.9126,661.8508,659.7889,657.7271,655.6652,653.6034,651.5416,649.4797,647.4178,645.356,643.2942,641.2324,639.1705,637.1086,635.0468,632.985,630.9232,628.8613,626.7995,624.7376,622.6758,620.614,618.5521,616.4903,614.4285,612.3666,610.3047,608.2429,606.1811,604.1193,602.0574,599.9955,597.9337,595.8719,593.8101,591.7482,589.6863,587.6245,585.5627,583.5009,581.439,579.3772,577.3153,575.2535,573.1917,571.1298,569.068,567.0062,564.9443,562.8824,560.8206,558.7588,556.697,554.6351,552.5732,550.5114,548.4496,546.3878,544.3259,542.2641,540.2022,538.1404,536.0786,534.0167,531.9549,529.893,527.8312,525.7693,523.7075,521.6457,519.5838,517.522,515.4601,513.3983,511.3365,509.2746,507.2128,505.151,503.0891,501.0273,498.9655,496.9036,494.8418,492.7799,490.7181,488.6563,486.5944,484.5326,482.4707,480.4089,478.347,476.2852,474.2234,472.1615,470.0997,468.0378,465.976,463.9142,461.8523,459.7905,457.7286,455.6668,453.605,451.5432,449.4813,447.4195,445.3576,443.2958,441.2339,439.1721,437.1103,435.0484,432.9866,430.9247,428.8629,426.8011,424.7392,422.6774,420.6155,418.5537,416.4919,414.43,412.3682,410.3063,408.2445,406.1827,404.1208,402.059,399.9972,397.9353,395.8735,393.8116,391.7498,389.688,387.6261,385.5643,383.5024,381.4406,379.3788,377.3169,375.2551,373.1932,371.1314,369.0695,367.0077,364.9459,362.8841,360.8222,358.7604,356.6985,354.6367,352.5749,350.513,348.4512
